edge_id:int,source_id:int,target_id:int,label_id:int
1389,6411,1581,103
1390,6411,6504,103
1391,6411,6504,115
1392,6411,6805,142
1393,6479,315,53
1394,6504,6411,103
1395,6504,6411,115
1396,6506,2083,160
1397,6699,3341,53
1398,6699,3341,160
1399,6733,2651,53
1400,6805,6411,155
1401,6866,1145,156
1402,6977,1148,6
1403,6977,2427,160
1404,6979,6644,197
1405,7025,4412,224
1406,39,6332,15
1407,39,6332,53
1408,93,2437,56
1409,146,1318,133
1410,284,1152,56
1411,323,714,53
1412,335,6350,169
1413,359,711,90
1414,359,733,127
1415,444,3159,167
1416,467,6635,229
1417,497,1287,224
1418,649,4175,18
1419,680,2796,53
1420,711,146,56
1421,711,359,90
1422,711,146,163
1423,711,359,169
1424,714,323,53
1425,715,1121,61
1426,826,3331,56
1427,956,6967,103
1428,1077,6017,116
1429,1077,1751,123
1430,1121,1146,115
1431,1122,39,156
1432,1128,1469,224
1433,1145,1434,6
1434,1145,2683,6
1435,1145,1434,56
1436,1145,2683,56
1437,1145,6349,156
1438,1145,6665,168
1439,1145,13,224
1440,1146,1121,115
1441,1148,3540,56
1442,1152,6384,56
1443,1161,1013,6
1444,1161,1954,156
1445,1163,3535,105
1446,1175,1515,208
1447,1179,3724,18
1448,1179,3724,208
1449,1182,1519,0
1450,1183,6193,42
1451,1183,1456,215
1452,1215,5395,160
1453,1287,497,224
1454,1347,216,127
1455,1443,4271,189
1456,1469,1128,154
1457,1503,5474,229
1458,1520,1185,224
1459,1527,1145,38
1460,1581,6411,53
1461,1662,2420,156
1462,1706,5041,222
1463,1794,2618,53
1464,1794,2618,103
1465,1954,2442,160
1466,2032,3155,127
1467,2083,6504,53
1468,2083,6504,142
1469,2097,2477,160
1470,2100,3155,155
1471,2241,1145,156
1472,2243,3155,155
1473,2256,5173,115
1474,2256,3929,160
1475,2262,5187,53
1476,2266,2273,53
1477,2266,4319,53
1478,2272,5037,156
1479,2273,2266,53
1480,2273,4319,53
1481,2278,2299,53
1482,2278,2290,127
1483,2290,7007,38
1484,2290,3262,115
1485,2290,3262,160
1486,2290,3331,169
1487,2299,2278,53
1488,2442,1873,4
1489,2442,1013,6
1490,2442,6220,123
1491,2442,2889,156
1492,2442,1013,160
1493,2442,4233,160
1494,2455,4989,160
1495,2457,497,6
1496,2488,6309,155
1497,2533,2403,160
1498,2560,1176,61
1499,2594,5507,53
1500,2618,1794,53
1501,2618,1794,103
1502,2650,3613,53
1503,2654,1128,127
1504,2694,558,156
1505,2695,729,160
1506,2704,3127,53
1507,2796,680,53
1508,2798,5832,129
1509,2798,6411,160
1510,2906,4346,56
1511,2978,20,8
1512,3012,6635,127
1513,3127,2704,53
1514,3155,3232,53
1515,3155,5913,53
1516,3155,3159,98
1517,3155,2100,142
1518,3155,2243,142
1519,3155,3232,142
1520,3159,3161,160
1521,3184,5395,224
1522,3232,3155,53
1523,3232,4702,53
1524,3232,3155,93
1525,3232,3155,145
1526,3232,3155,155
1527,3232,4702,160
1528,3234,5332,53
1529,3234,5556,155
1530,3234,1139,156
1531,3262,2290,115
1532,3262,5092,169
1533,3331,1077,160
1534,3341,6293,90
1535,3341,6293,115
1536,3341,3566,155
1537,3341,4319,155
1538,3380,5046,53
1539,3380,5046,90
1540,3380,5046,156
1541,3478,6122,53
1542,3511,920,160
1543,3535,6083,160
1544,3566,3341,142
1545,3600,2442,156
1546,3613,2650,53
1547,3686,1482,189
1548,3697,151,160
1549,3724,1179,156
1550,3879,27,105
1551,3879,150,169
1552,3928,2442,160
1553,3969,6504,127
1554,3987,3341,56
1555,3987,920,156
1556,3987,3155,160
1557,4019,4185,53
1558,4030,5370,156
1559,4060,1077,160
1560,4069,3155,160
1561,4074,3149,169
1562,4088,1706,160
1563,4088,5041,160
1564,4130,5195,160
1565,4165,3155,127
1566,4175,6332,160
1567,4185,4019,53
1568,4304,3155,127
1569,4319,2266,53
1570,4319,2273,53
1571,4319,3341,142
1572,4319,4723,155
1573,4408,4284,229
1574,4412,6411,222
1575,4463,1161,6
1576,4463,1161,156
1577,4478,1176,156
1578,4516,6159,103
1579,4571,1477,160
1580,4594,2442,160
1581,4600,5900,115
1582,4616,1179,8
1583,4702,3232,53
1584,4702,3155,160
1585,4723,4319,142
1586,4760,1161,224
1587,4833,3697,159
1588,4833,5158,159
1589,4838,1176,121
1590,4838,4210,160
1591,4851,146,160
1592,5037,6410,196
1593,5037,6410,197
1594,5046,3380,53
1595,5046,3380,90
1596,5046,3159,160
1597,5046,3380,169
1598,5163,1140,38
1599,5182,1161,156
1600,5187,2262,53
1601,5197,1185,38
1602,5210,1171,38
1603,5264,1183,156
1604,5332,3234,53
1605,5370,5762,53
1606,5385,1628,18
1607,5395,3184,222
1608,5397,6890,155
1609,5397,4418,156
1610,5423,1121,38
1611,5423,1121,150
1612,5447,1140,223
1613,5450,1146,143
1614,5453,4263,38
1615,5453,3262,160
1616,5457,1150,38
1617,5463,1154,150
1618,5466,1157,38
1619,5507,2594,53
1620,5556,3234,142
1621,5607,1013,160
1622,5762,5370,53
1623,5767,13,56
1624,5913,3155,53
1625,5924,3155,163
1626,5997,6785,56
1627,6012,1536,160
1628,6030,5423,160
1629,6122,3478,53
1630,6146,4290,6
1631,6157,4004,160
1632,6159,4516,103
1633,6159,2495,160
1634,6258,2844,61
1635,6262,1683,177
1636,6293,3341,90
1637,6293,3341,115
1638,6309,2488,142
1639,6309,2488,169
1640,6309,6411,169
1641,6332,4175,18
1642,6332,39,53
1643,6332,39,156
1644,6332,4175,156
1645,6332,4175,160
1646,6344,2705,169
1647,6407,4286,38
1648,6411,1581,53
1649,6411,2455,105
1650,6411,6504,160
1651,6411,6504,180
1652,6422,5370,47
1653,6422,5370,160
1654,6504,2083,53
1655,6504,2083,155
1656,6597,1161,224
1657,6661,782,191
1658,6715,6017,127
1659,6792,6411,163
1660,6823,1182,156
1661,6866,130,18
1662,6866,1145,156
1663,6890,5397,142
1664,6967,956,103
1665,6979,1148,18
1666,77,264,53
1667,102,1176,156
1668,127,4702,53
1669,151,5965,90
1670,151,2300,160
1671,226,4019,56
1672,226,1145,65
1673,264,77,53
1674,382,2103,127
1675,453,4393,224
1676,454,5458,224
1677,604,3211,229
1678,649,680,115
1679,649,680,123
1680,649,2985,131
1681,669,3262,98
1682,680,649,115
1683,680,649,123
1684,680,2985,131
1685,711,3155,103
1686,711,359,127
1687,733,3341,103
1688,779,2175,139
1689,847,6410,60
1690,890,1464,160
1691,948,1553,169
1692,976,4261,38
1693,1077,829,145
1694,1077,3262,156
1695,1115,2525,127
1696,1115,3210,127
1697,1121,3409,56
1698,1130,5828,127
1699,1135,5757,189
1700,1138,509,159
1701,1145,6583,6
1702,1145,6349,156
1703,1145,13,158
1704,1145,2683,170
1705,1145,6080,208
1706,1146,5450,115
1707,1148,2427,156
1708,1161,4783,156
1709,1161,5091,156
1710,1171,4702,127
1711,1173,6504,224
1712,1175,3013,56
1713,1175,5492,208
1714,1176,5678,158
1715,1179,3450,123
1716,1215,5395,156
1717,1215,5395,160
1718,1385,319,87
1719,1418,6504,155
1720,1463,4250,208
1721,1466,1122,205
1722,1469,1128,224
1723,1706,5041,222
1724,1762,6411,160
1725,1793,4723,169
1726,1819,6367,160
1727,1953,3155,155
1728,1971,4185,56
1729,1971,2683,86
1730,1971,2683,170
1731,2103,2290,127
1732,2175,779,139
1733,2236,2672,169
1734,2266,6967,160
1735,2290,829,145
1736,2290,150,174
1737,2315,4572,53
1738,2442,1013,6
1739,2442,1161,91
1740,2457,497,6
1741,2527,6017,155
1742,2550,3619,53
1743,2570,3678,110
1744,2570,3678,123
1745,2574,3409,56
1746,2650,5232,160
1747,2672,2419,169
1748,2683,1145,61
1749,2694,1161,156
1750,2701,914,160
1751,2728,5040,47
1752,2786,6785,53
1753,2855,1176,61
1754,2924,5039,169
1755,2978,20,42
1756,2978,20,160
1757,3155,6017,98
1758,3155,711,103
1759,3155,3162,103
1760,3155,1953,142
1761,3155,3232,142
1762,3155,3911,142
1763,3155,2457,171
1764,3159,669,174
1765,3162,1484,38
1766,3162,3155,103
1767,3162,246,127
1768,3162,4702,127
1769,3164,2547,160
1770,3232,3155,155
1771,3250,1173,156
1772,3262,669,98
1773,3262,6410,123
1774,3262,1077,203
1775,3331,1077,160
1776,3341,6052,53
1777,3341,6293,53
1778,3341,733,103
1779,3341,6293,115
1780,3341,2290,127
1781,3341,5885,127
1782,3341,733,160
1783,3341,5037,160
1784,3341,6410,160
1785,3378,2427,160
1786,3446,5678,160
1787,3478,6122,53
1788,3546,1173,38
1789,3566,89,223
1790,3590,2415,156
1791,3600,2442,160
1792,3619,2550,53
1793,3669,2570,56
1794,3686,5423,160
1795,3706,1436,160
1796,3746,2719,38
1797,3757,3411,61
1798,3769,3155,127
1799,3871,6917,156
1800,3879,27,105
1801,3897,1140,61
1802,3904,6293,127
1803,3911,3155,155
1804,3911,733,160
1805,3911,3155,160
1806,3987,920,156
1807,4019,4185,53
1808,4087,1176,158
1809,4093,1145,212
1810,4185,4019,53
1811,4188,3758,189
1812,4205,5258,169
1813,4212,5496,160
1814,4286,5484,215
1815,4304,3155,127
1816,4408,4284,229
1817,4412,6411,163
1818,4412,6411,167
1819,4412,6411,222
1820,4415,6635,163
1821,4463,1161,191
1822,4545,1534,169
1823,4567,5240,169
1824,4572,2315,53
1825,4601,3341,127
1826,4702,127,53
1827,4702,3155,160
1828,4918,2207,38
1829,4939,278,56
1830,4939,278,156
1831,4994,6403,142
1832,5037,6410,196
1833,5046,4534,156
1834,5046,3159,160
1835,5108,5719,53
1836,5177,4304,160
1837,5184,6345,185
1838,5196,2241,160
1839,5197,1520,38
1840,5385,1628,18
1841,5397,4418,156
1842,5398,3155,160
1843,5422,2941,38
1844,5423,1121,38
1845,5423,6994,150
1846,5441,1477,38
1847,5441,5661,223
1848,5450,1146,115
1849,5497,1188,38
1850,5497,1139,229
1851,5607,4233,160
1852,5661,5441,86
1853,5661,5441,170
1854,5678,1176,18
1855,5719,5108,53
1856,5730,5778,103
1857,5757,4239,156
1858,5778,5730,103
1859,5800,1161,156
1860,5800,2442,160
1861,5965,151,90
1862,6012,1536,61
1863,6017,3155,98
1864,6017,2527,142
1865,6017,6889,142
1866,6052,3341,53
1867,6122,3478,53
1868,6293,3341,53
1869,6293,3341,115
1870,6293,920,127
1871,6293,2290,127
1872,6293,3341,127
1873,6293,4822,127
1874,6332,680,156
1875,6344,2705,169
1876,6344,3884,169
1877,6398,5484,150
1878,6403,4994,155
1879,6403,6890,160
1880,6407,4286,38
1881,6410,3262,123
1882,6410,3155,127
1883,6410,3262,197
1884,6411,6504,180
1885,6422,5370,191
1886,6449,359,160
1887,6504,1418,142
1888,6556,1145,105
1889,6597,1161,224
1890,6635,1176,18
1891,6635,1176,127
1892,6635,1176,156
1893,6785,2786,53
1894,6792,6411,163
1895,6794,2427,160
1896,6795,2427,160
1897,6881,6873,156
1898,6889,6017,155
1899,6917,1077,156
1900,18,525,160
1901,18,5441,160
1902,146,1318,133
1903,146,6017,169
1904,226,4019,6
1905,226,4019,56
1906,246,3155,160
1907,359,733,157
1908,453,4393,224
1909,467,1176,224
1910,467,5678,229
1911,467,6635,229
1912,780,1145,173
1913,920,6017,155
1914,956,3155,127
1915,956,3155,155
1916,1121,5423,123
1917,1135,3119,40
1918,1145,1434,6
1919,1145,4185,6
1920,1145,4185,47
1921,1145,1971,86
1922,1145,5450,224
1923,1154,3922,87
1924,1173,6504,167
1925,1185,4045,56
1926,1281,382,6
1927,1281,7047,6
1928,1434,4261,38
1929,1464,2769,224
1930,1599,7006,156
1931,1716,2618,160
1932,1763,4284,156
1933,2051,6411,155
1934,2066,6293,103
1935,2255,1154,156
1936,2266,2066,127
1937,2266,3341,127
1938,2300,2290,160
1939,2403,5532,169
1940,2527,6017,155
1941,2682,2423,160
1942,2769,1464,224
1943,2786,6785,53
1944,2926,4694,103
1945,2926,3995,155
1946,3014,1176,61
1947,3155,3162,98
1948,3155,956,142
1949,3159,5046,160
1950,3162,3155,98
1951,3341,6052,53
1952,3341,6293,53
1953,3341,5885,127
1954,3341,6293,207
1955,3380,3990,156
1956,3415,6407,155
1957,3530,5119,222
1958,3839,7086,160
1959,3905,3450,56
1960,3905,3450,156
1961,3995,2926,142
1962,4087,4415,160
1963,4108,1145,61
1964,4187,4702,160
1965,4269,5760,39
1966,4319,2278,156
1967,4548,4871,160
1968,4601,3341,127
1969,4694,2926,103
1970,4702,956,127
1971,4702,3159,127
1972,4702,956,156
1973,4808,733,160
1974,4851,3080,38
1975,5046,711,160
1976,5119,5496,170
1977,5119,3530,224
1978,5332,5556,160
1979,5395,1077,56
1980,5421,3007,150
1981,5433,929,164
1982,5450,1122,173
1983,5496,7086,202
1984,5496,5119,222
1985,5496,5682,222
1986,5496,5682,223
1987,5565,4043,156
1988,5678,6635,208
1989,5682,5496,170
1990,6017,920,142
1991,6017,2527,142
1992,6017,6889,142
1993,6052,3341,53
1994,6089,7086,160
1995,6293,3341,53
1996,6293,2066,103
1997,6293,2290,127
1998,6293,3341,207
1999,6407,3415,142
2000,6410,3155,127
2001,6410,6411,175
2002,6411,2051,142
2003,6411,6410,178
2004,6411,1683,189
2005,6504,1173,17
2006,6504,1683,160
2007,6635,1176,18
2008,6785,2786,53
2009,6785,3159,56
2010,6785,3159,169
2011,6889,6017,155
2012,6889,6017,160
2013,6889,6017,169
2014,6890,1077,56
2015,18,525,160
2016,38,18,160
2017,39,6332,15
2018,44,3926,160
2019,226,4019,6
2020,226,4019,56
2021,238,588,123
2022,359,733,157
2023,382,2678,53
2024,396,5527,160
2025,443,146,45
2026,525,18,160
2027,537,5367,160
2028,544,1145,156
2029,599,4897,224
2030,649,1122,224
2031,671,1873,137
2032,671,1873,156
2033,671,1873,160
2034,680,3742,49
2035,680,3742,145
2036,711,3155,160
2037,733,6344,127
2038,837,2290,160
2039,837,6017,160
2040,854,5199,160
2041,956,3155,127
2042,956,4319,127
2043,956,3155,155
2044,985,6257,53
2045,1077,2290,115
2046,1105,1170,61
2047,1145,1434,6
2048,1145,657,56
2049,1145,4548,56
2050,1145,4019,156
2051,1145,4185,156
2052,1145,6903,156
2053,1145,5858,224
2054,1156,869,56
2055,1161,2442,156
2056,1175,3381,156
2057,1434,4261,38
2058,1503,5474,103
2059,1531,1519,38
2060,1826,6494,160
2061,1828,4407,160
2062,1866,4133,160
2063,1883,2241,38
2064,2066,5965,53
2065,2066,6293,103
2066,2070,6411,127
2067,2103,920,127
2068,2202,1145,173
2069,2266,2290,155
2070,2272,150,156
2071,2278,6565,53
2072,2281,3155,160
2073,2290,1077,115
2074,2290,2266,142
2075,2290,3341,142
2076,2290,6293,142
2077,2661,1077,160
2078,2678,382,53
2079,2683,4019,53
2080,2697,3715,53
2081,2814,1161,2
2082,2818,1308,160
2083,2887,2455,86
2084,2926,4694,115
2085,3100,1145,150
2086,3155,956,142
2087,3155,3911,142
2088,3155,956,156
2089,3159,5195,6
2090,3232,3155,158
2091,3262,1077,172
2092,3262,6410,172
2093,3341,5352,61
2094,3341,2290,127
2095,3341,6293,127
2096,3341,2290,155
2097,3341,3155,160
2098,3380,3990,90
2099,3380,733,127
2100,3380,3990,156
2101,3535,4404,169
2102,3604,1217,56
2103,3701,4385,160
2104,3715,2697,53
2105,3878,5305,103
2106,3911,3155,155
2107,3911,3155,160
2108,3987,3155,160
2109,3990,5046,56
2110,3990,3380,90
2111,3995,869,38
2112,4019,2683,53
2113,4087,1176,156
2114,4108,1145,61
2115,4185,1145,56
2116,4185,7076,56
2117,4319,4702,142
2118,4346,3159,50
2119,4349,4897,229
2120,4451,1145,208
2121,4609,6504,160
2122,4694,2926,115
2123,4702,3159,127
2124,4702,4319,155
2125,4702,956,156
2126,5046,3159,160
2127,5185,6909,173
2128,5219,4044,56
2129,5296,1145,52
2130,5305,3878,103
2131,5436,4255,38
2132,5436,7004,38
2133,5441,5661,223
2134,5451,1486,38
2135,5474,1503,103
2136,5474,5395,160
2137,5496,5682,223
2138,5527,396,160
2139,5565,4043,156
2140,5661,5441,170
2141,5678,6636,8
2142,5678,6635,165
2143,5682,5496,170
2144,5965,2066,53
2145,5965,6411,191
2146,6026,846,98
2147,6166,3262,160
2148,6257,985,53
2149,6291,6881,169
2150,6293,2066,103
2151,6293,2066,127
2152,6293,2290,127
2153,6293,3341,127
2154,6293,2290,155
2155,6344,733,127
2156,6407,4286,38
2157,6411,5965,156
2158,6411,2460,160
2159,6509,1145,156
2160,6565,2278,53
2161,6636,1176,156
2162,6785,3159,169
2163,6792,6411,163
2164,6794,3645,18
2165,6823,4261,38
2166,6823,3734,169
2167,6903,1145,6
2168,7042,7011,56
2169,13,804,123
2170,46,5135,35
2171,46,4908,53
2172,46,4908,127
2173,46,5135,156
2174,52,6635,160
2175,101,497,160
2176,102,5678,222
2177,142,2798,160
2178,151,3155,160
2179,166,934,207
2180,225,1145,6
2181,260,1283,160
2182,467,6635,229
2183,497,1121,224
2184,605,1121,224
2185,659,6808,160
2186,671,5182,156
2187,671,1873,160
2188,711,5034,103
2189,711,4304,127
2190,711,3155,160
2191,728,2581,53
2192,733,3380,53
2193,759,1161,156
2194,762,1173,156
2195,762,1581,160
2196,920,3155,18
2197,920,6293,53
2198,920,6293,103
2199,920,3155,160
2200,920,2266,162
2201,920,6293,162
2202,927,2327,207
2203,934,166,207
2204,956,3155,127
2205,956,3566,155
2206,956,6823,155
2207,1077,2290,53
2208,1077,3155,122
2209,1077,150,123
2210,1077,1832,123
2211,1077,2290,127
2212,1077,2290,162
2213,1077,3155,169
2214,1121,5423,6
2215,1130,2100,2
2216,1130,5429,224
2217,1145,13,56
2218,1145,2545,86
2219,1145,1971,127
2220,1145,1971,156
2221,1145,4642,203
2222,1145,4108,205
2223,1152,2840,185
2224,1161,5091,56
2225,1161,4769,115
2226,1176,6635,56
2227,1176,3014,156
2228,1176,6635,165
2229,1176,6635,191
2230,1179,3450,56
2231,1179,3724,156
2232,1183,3489,6
2233,1183,6195,156
2234,1215,5395,160
2235,1245,5678,208
2236,1389,3155,57
2237,1446,1161,6
2238,1456,1183,38
2239,1653,1161,222
2240,1755,4035,61
2241,1828,4407,160
2242,1923,4484,160
2243,1923,2495,190
2244,2066,5965,53
2245,2083,3262,127
2246,2083,3262,160
2247,2137,558,156
2248,2137,2442,169
2249,2259,1077,127
2250,2266,920,127
2251,2266,3341,127
2252,2266,2290,155
2253,2266,3155,155
2254,2266,6293,160
2255,2266,920,162
2256,2278,5496,169
2257,2290,1077,53
2258,2290,6823,53
2259,2290,1077,127
2260,2290,2266,142
2261,2290,6293,142
2262,2290,7098,142
2263,2290,1077,162
2264,2317,6293,53
2265,2327,927,207
2266,2442,3600,207
2267,2445,1874,160
2268,2526,544,156
2269,2527,6017,155
2270,2581,728,53
2271,2598,4431,156
2272,2654,1128,56
2273,2694,4154,53
2274,2697,2446,160
2275,2790,4702,160
2276,2798,5912,127
2277,2798,142,160
2278,2839,3341,53
2279,2844,5226,127
2280,2912,3666,229
2281,2974,2445,56
2282,3002,6861,53
2283,3038,4286,38
2284,3100,1145,38
2285,3133,5496,160
2286,3155,3232,53
2287,3155,956,127
2288,3155,2266,142
2289,3155,3232,142
2290,3155,2790,169
2291,3159,6785,17
2292,3159,5046,53
2293,3159,4702,142
2294,3159,5046,156
2295,3162,246,127
2296,3162,4702,127
2297,3232,3155,53
2298,3232,3155,93
2299,3232,3155,155
2300,3232,3155,158
2301,3262,6410,98
2302,3262,5395,115
2303,3262,2083,127
2304,3262,2083,128
2305,3331,1077,160
2306,3331,1077,169
2307,3341,2839,53
2308,3341,6293,53
2309,3341,6293,103
2310,3341,3566,127
2311,3341,5408,127
2312,3341,6293,127
2313,3341,3155,160
2314,3341,6293,160
2315,3341,6293,162
2316,3341,733,169
2317,3380,733,53
2318,3413,1523,56
2319,3413,6245,127
2320,3415,6407,160
2321,3484,2694,169
2322,3503,2966,169
2323,3566,956,142
2324,3566,4702,142
2325,3600,2442,207
2326,3651,1161,156
2327,3666,2912,56
2328,3669,3155,127
2329,3686,6994,38
2330,3686,3511,160
2331,3717,5474,127
2332,3717,5474,160
2333,3742,649,169
2334,3871,6258,156
2335,3911,3155,160
2336,3918,2445,156
2337,3928,5297,53
2338,3943,5440,160
2339,3987,920,156
2340,3987,3155,160
2341,3995,1156,38
2342,4004,6411,160
2343,4029,5182,53
2344,4078,838,160
2345,4087,1176,156
2346,4087,4415,158
2347,4089,6413,160
2348,4151,4702,53
2349,4154,2694,53
2350,4187,3155,160
2351,4233,1161,46
2352,4304,3155,127
2353,4323,5177,53
2354,4323,4397,160
2355,4397,4304,167
2356,4397,1496,222
2357,4412,6411,167
2358,4412,6506,224
2359,4415,1176,56
2360,4415,6635,163
2361,4463,4769,56
2362,4545,4569,56
2363,4562,1128,56
2364,4594,1873,156
2365,4594,2442,160
2366,4607,6410,160
2367,4694,310,56
2368,4702,4151,53
2369,4702,6293,53
2370,4702,3159,127
2371,4702,6293,127
2372,4702,3159,155
2373,4702,3566,155
2374,4702,5092,155
