vertex_id:int,label_id:int,name:string,type:string,country:string
442,0,Armed_Forces_of_the_Republic_of_Armenia,Armed Forces of the Republic of Armenia,Unknown
443,0,Armed_Gang_(Afghanistan),Armed Gang,Afghanistan
444,0,Armed_Gang_(Al_Qaeda),Armed Gang,Al Qaeda
445,0,Armed_Gang_(Benin),Armed Gang,Benin
446,0,Armed_Gang_(Denmark),Armed Gang,Denmark
447,0,Armed_Gang_(Djibouti),Armed Gang,Djibouti
448,0,Armed_Gang_(Egypt),Armed Gang,Egypt
449,0,Armed_Gang_(Fula_people),Armed Gang,Fula people
450,0,Armed_Gang_(Hashid_Tribe),Armed Gang,Hashid Tribe
451,0,Armed_Gang_(India),Armed Gang,India
452,0,Armed_Gang_(Jamaica),Armed Gang,Jamaica
453,0,Armed_Gang_(Lebanon),Armed Gang,Lebanon
454,0,Armed_Gang_(Libya),Armed Gang,Libya
455,0,Armed_Gang_(Mexico),Armed Gang,Mexico
456,0,Armed_Gang_(Muslim_Brotherhood),Armed Gang,Muslim Brotherhood
457,0,"Armed_Gang_(Palestinian_Territory,_Occupied)",Armed Gang,Palestinian Territory  Occupied
458,0,Armed_Gang_(Peru),Armed Gang,Peru
459,0,Armed_Gang_(Portugal),Armed Gang,Portugal
460,0,Armed_Gang_(RENAMO),Armed Gang,RENAMO
461,0,Armed_Gang_(Russia),Armed Gang,Russia
462,0,Armed_Gang_(Saudi_Arabia),Armed Gang,Saudi Arabia
463,0,Armed_Gang_(Singapore),Armed Gang,Singapore
464,0,Armed_Gang_(Somalia),Armed Gang,Somalia
465,0,Armed_Gang_(Switzerland),Armed Gang,Switzerland
466,0,Armed_Gang_(Syria),Armed Gang,Syria
467,0,Armed_Gang_(Thailand),Armed Gang,Thailand
468,0,Armed_Gang_(Turkish_Kurds),Armed Gang,Turkish Kurds
469,0,Armed_Gang_(United_Arab_Emirates),Armed Gang,United Arab Emirates
470,0,Armed_Gang_(United_Kingdom),Armed Gang,United Kingdom
471,0,Armed_Gang_(United_States),Armed Gang,United States
472,0,Armed_Insurgent_(Syria),Armed Insurgent,Syria
473,0,Armed_Opposition_(Central_African_Republic),Armed Opposition,Central African Republic
474,0,Armed_Opposition_(India),Armed Opposition,India
475,0,Armed_Opposition_(Iran),Armed Opposition,Iran
476,0,Armed_Opposition_(Jamaica),Armed Opposition,Jamaica
477,0,Armed_Opposition_(Lebanon),Armed Opposition,Lebanon
478,0,Armed_Opposition_(Nigeria),Armed Opposition,Nigeria
479,0,Armed_Opposition_(Sudan),Armed Opposition,Sudan
480,0,Armed_Opposition_(Thailand),Armed Opposition,Thailand
481,0,Armed_Opposition_(Turkey),Armed Opposition,Turkey
482,0,Armed_Opposition_(Uganda),Armed Opposition,Uganda
483,0,Armed_Rebel_(Afghanistan),Armed Rebel,Afghanistan
484,0,Armed_Rebel_(Boko_Haram),Armed Rebel,Boko Haram
485,0,Armed_Rebel_(Democratic_Republic_of_Congo),Armed Rebel,Democratic Republic of Congo
486,0,Armed_Rebel_(Ireland),Armed Rebel,Ireland
487,0,Armed_Rebel_(Lebanon),Armed Rebel,Lebanon
488,0,Armed_Rebel_(Lord's_Resistance_Army),Armed Rebel,Lord's Resistance Army
489,0,Armed_Rebel_(Mali),Armed Rebel,Mali
490,0,Armed_Rebel_(Mozambique),Armed Rebel,Mozambique
491,0,Armed_Rebel_(National_Socialist_Council_of_Nagaland),Armed Rebel,National Socialist Council of Nagaland
492,0,Armed_Rebel_(Naxali),Armed Rebel,Naxali
493,0,Armed_Rebel_(Nigeria),Armed Rebel,Nigeria
494,0,Armed_Rebel_(Pakistan),Armed Rebel,Pakistan
495,0,Armed_Rebel_(Paraguay),Armed Rebel,Paraguay
496,0,Armed_Rebel_(Somalia),Armed Rebel,Somalia
497,0,Armed_Rebel_(Syria),Armed Rebel,Syria
498,0,Armed_Rebel_(Tripura_National_Liberation_Front),Armed Rebel,Tripura National Liberation Front
499,0,Armed_Rebel_(Tuareg_people),Armed Rebel,Tuareg people
500,0,Armed_Rebel_(Turkish_Kurds),Armed Rebel,Turkish Kurds
501,0,Armed_Rebel_(Ukraine),Armed Rebel,Ukraine
502,0,Armed_Rebel_(United_Kingdom),Armed Rebel,United Kingdom
503,0,Armed_Rebel_(Yemen),Armed Rebel,Yemen
504,0,Armed_Rebel_(Zimbabwe),Armed Rebel,Zimbabwe
505,0,Armed_Separatist_(China),Armed Separatist,China
506,0,Armed_Separatist_(National_Liberation_Front),Armed Separatist,National Liberation Front
507,0,Armed_Separatist_(Xinjiang Uyghur),Armed Separatist,Xinjiang Uyghur
508,0,Armed_Services_Deserter_(Gambia),Armed Services Deserter,Gambia
509,0,Armenia,Armenia,Unknown
510,0,Armenian_Army,Armenian Army,Unknown
511,0,Armenian_Revolutionary_Federation,Armenian Revolutionary Federation,Unknown
512,0,Armenpress,Armenpress,Unknown
513,0,Arminio_Fraga,Arminio Fraga,Unknown
514,0,Army_Chief_of_General_Staff,Army Chief of General Staff,Unknown
515,0,Army_Chief_of_Staff_(Tunisia),Army Chief of Staff,Tunisia
516,0,Army_Chief_of_Staff_(United_States),Army Chief of Staff,United States
517,0,Army_Intelligence_(Colombia),Army Intelligence,Colombia
518,0,Army_Intelligence_(Nigeria),Army Intelligence,Nigeria
519,0,Army_National_Guard_(Afghanistan),Army National Guard,Afghanistan
520,0,Army_National_Guard_(Bahrain),Army National Guard,Bahrain
521,0,Army_National_Guard_(Lithuania),Army National Guard,Lithuania
522,0,Army_National_Guard_(United_States),Army National Guard,United States
523,0,Army_National_Guard_(Venezuela),Army National Guard,Venezuela
524,0,Army_Personnel_(Argentina),Army Personnel,Argentina
525,0,Army_Personnel_(Egypt),Army Personnel,Egypt
526,0,Army_Personnel_(Hungary),Army Personnel,Hungary
527,0,Army_Personnel_(Libya),Army Personnel,Libya
528,0,Army_Personnel_(Lithuania),Army Personnel,Lithuania
529,0,Army_Personnel_(Nepal),Army Personnel,Nepal
530,0,Army_Personnel_(Philippines),Army Personnel,Philippines
531,0,Army_Personnel_(Rwanda),Army Personnel,Rwanda
532,0,Army_Personnel_(Zimbabwe),Army Personnel,Zimbabwe
533,0,Arnaud_Montebourg,Arnaud Montebourg,Unknown
534,0,Arnold_Rüütel,Arnold Rüütel,Unknown
535,0,Aronda_Nyakairima,Aronda Nyakairima,Unknown
536,0,Arsen_Avakov,Arsen Avakov,Unknown
537,0,Arseniy_Yatsenyuk,Arseniy Yatsenyuk,Unknown
538,0,Arthit_Ourairat,Arthit Ourairat,Unknown
539,0,Arturas_Paulauskas,Arturas Paulauskas,Unknown
540,0,Arvydas_Pocius,Arvydas Pocius,Unknown
541,0,As'ad_Mustafa,As'ad Mustafa,Unknown
542,0,Asad_Umar,Asad Umar,Unknown
543,0,Asang_Laol,Asang Laol,Unknown
544,0,Ashok_Kumar,Ashok Kumar,Unknown
545,0,Ashraf_Ghani_Ahmadzai,Ashraf Ghani Ahmadzai,Unknown
546,0,Ashraf_al-Qudra,Ashraf al-Qudra,Unknown
547,0,Asim_Bajwa,Asim Bajwa,Unknown
548,0,Asli_Aydintasbas,Asli Aydintasbas,Unknown
549,0,Asma_Jahangir,Asma Jahangir,Unknown
550,0,Assemblies_(Armenia),Assemblies,Armenia
551,0,Assemblies_(Burkina_Faso),Assemblies,Burkina Faso
552,0,Assemblies_(Cameroon),Assemblies,Cameroon
553,0,Assemblies_(Ecuador),Assemblies,Ecuador
554,0,Assemblies_(France),Assemblies,France
555,0,Assemblies_(India),Assemblies,India
556,0,Assemblies_(Kuwait),Assemblies,Kuwait
557,0,Assemblies_(Mozambique),Assemblies,Mozambique
558,0,Assemblies_(Nigeria),Assemblies,Nigeria
559,0,Assemblies_(Pakistan),Assemblies,Pakistan
560,0,Assemblies_(Serbia),Assemblies,Serbia
561,0,Assemblies_(Slovenia),Assemblies,Slovenia
562,0,Assemblies_(Zambia),Assemblies,Zambia
563,0,Assembly_of_First_Nations,Assembly of First Nations,Unknown
564,0,Assembly_of_the_Union_(Myanmar),Assembly of the Union,Myanmar
565,0,Associate_Justice_(Philippines),Associate Justice,Philippines
566,0,Associated_Press,Associated Press,Unknown
567,0,Association_of_Southeast_Asian_Nations,Association of Southeast Asian Nations,Unknown
568,0,Asylum_Seeker_(Africa),Asylum Seeker,Africa
569,0,Asylum_Seeker_(Chile),Asylum Seeker,Chile
570,0,Asylum_Seeker_(Czech_Republic),Asylum Seeker,Czech Republic
571,0,Asylum_Seeker_(Indonesia),Asylum Seeker,Indonesia
572,0,Asylum_Seeker_(Iran),Asylum Seeker,Iran
573,0,Asylum_Seeker_(Kenya),Asylum Seeker,Kenya
574,0,Asylum_Seeker_(Nauru),Asylum Seeker,Nauru
575,0,Asylum_Seeker_(South_Africa),Asylum Seeker,South Africa
576,0,Asylum_Seeker_(Sudan),Asylum Seeker,Sudan
577,0,Asylum_Seeker_(Sweden),Asylum Seeker,Sweden
578,0,Asylum_Seeker_(Vietnam),Asylum Seeker,Vietnam
579,0,Atef_Ebeid,Atef Ebeid,Unknown
580,0,Atef_Tarawneh,Atef Tarawneh,Unknown
581,0,Atkins,Atkins,Unknown
582,0,Attack_Craft_(Poland),Attack Craft,Poland
583,0,Attack_Craft_(Sudan),Attack Craft,Sudan
584,0,Attack_Craft_(United_Kingdom),Attack Craft,United Kingdom
585,0,Attack_Craft_(United_States),Attack Craft,United States
586,0,Attack_Helicopter_(Russia),Attack Helicopter,Russia
587,0,Attacker_(Afghanistan),Attacker,Afghanistan
588,0,Attacker_(Al-Shabaab),Attacker,Al-Shabaab
589,0,Attacker_(Al_Qaeda),Attacker,Al Qaeda
590,0,Attacker_(Benin),Attacker,Benin
591,0,Attacker_(Bolivia),Attacker,Bolivia
592,0,Attacker_(Colombia),Attacker,Colombia
593,0,Attacker_(Croatia),Attacker,Croatia
594,0,Attacker_(Democratic_Republic_of_Congo),Attacker,Democratic Republic of Congo
595,0,Attacker_(Germany),Attacker,Germany
596,0,Attacker_(Indonesia),Attacker,Indonesia
597,0,Attacker_(Jordan),Attacker,Jordan
598,0,Attacker_(Lebanon),Attacker,Lebanon
599,0,Attacker_(Libya),Attacker,Libya
600,0,Attacker_(Lithuania),Attacker,Lithuania
601,0,Attacker_(Mali),Attacker,Mali
602,0,Attacker_(Moldova),Attacker,Moldova
603,0,Attacker_(Niger),Attacker,Niger
604,0,"Attacker_(Palestinian_Territory,_Occupied)",Attacker,Palestinian Territory  Occupied
605,0,Attacker_(Saudi_Arabia),Attacker,Saudi Arabia
606,0,Attacker_(Tajikistan),Attacker,Tajikistan
607,0,Attacker_(Tanzania),Attacker,Tanzania
608,0,Attacker_(Tunisia),Attacker,Tunisia
609,0,Attacker_(Turkey),Attacker,Turkey
610,0,Attacker_(United_Kingdom),Attacker,United Kingdom
611,0,Attacker_(Venezuela),Attacker,Venezuela
612,0,Attacker_(Xinjiang Uyghur),Attacker,Xinjiang Uyghur
613,0,Attahiru_Dalhatu_Bafarawa,Attahiru Dalhatu Bafarawa,Unknown
614,0,Attila_Korodi,Attila Korodi,Unknown
615,0,Attorney_General_(Afghanistan),Attorney General,Afghanistan
616,0,Attorney_General_(Angola),Attorney General,Angola
617,0,Attorney_General_(Argentina),Attorney General,Argentina
618,0,Attorney_General_(Azerbaijan),Attorney General,Azerbaijan
619,0,Attorney_General_(Benin),Attorney General,Benin
620,0,Attorney_General_(Canada),Attorney General,Canada
621,0,Attorney_General_(Colombia),Attorney General,Colombia
622,0,Attorney_General_(Cyprus),Attorney General,Cyprus
623,0,Attorney_General_(Egypt),Attorney General,Egypt
624,0,Attorney_General_(Georgia),Attorney General,Georgia
625,0,Attorney_General_(Guatemala),Attorney General,Guatemala
626,0,Attorney_General_(Kuwait),Attorney General,Kuwait
627,0,Attorney_General_(Papua_New_Guinea),Attorney General,Papua New Guinea
628,0,Attorney_General_(Russia),Attorney General,Russia
629,0,Attorney_General_(Switzerland),Attorney General,Switzerland
630,0,Attorney_General_(Thailand),Attorney General,Thailand
631,0,Attorney_General_(Uganda),Attorney General,Uganda
632,0,Audu_Innocent_Ogbeh,Audu Innocent Ogbeh,Unknown
633,0,Augustin_Matata_Ponyo,Augustin Matata Ponyo,Unknown
634,0,Augustin_Tine,Augustin Tine,Unknown
635,0,Augustine_Alegeh,Augustine Alegeh,Unknown
636,0,Augustine_Chihuri,Augustine Chihuri,Unknown
637,0,Augustine_Ngafuan,Augustine Ngafuan,Unknown
638,0,Augusto_Barrera,Augusto Barrera,Unknown
639,0,Augusto_Pinochet,Augusto Pinochet,Unknown
640,0,Augusts_Brigmanis,Augusts Brigmanis,Unknown
641,0,Aun_Porn_Moniroth,Aun Porn Moniroth,Unknown
642,0,Aung_Min,Aung Min,Unknown
643,0,Aung_Thaung,Aung Thaung,Unknown
644,0,Aurelio_Baladad,Aurelio Baladad,Unknown
645,0,Australia_Greens,Australia Greens,Unknown
646,0,Austria_Press_Agency,Austria Press Agency,Unknown
647,0,Avtar_Singh,Avtar Singh,Unknown
648,0,AvtoVAZ,AvtoVAZ,Unknown
649,0,Awami_(People's)_League,Awami (People's) League,Unknown
650,0,Awá,Awá,Unknown
651,0,Axel_Kicillof,Axel Kicillof,Unknown
652,0,Ayatollah_Seyyed_Ahmad_Alamolhoda,Ayatollah Seyyed Ahmad Alamolhoda,Unknown
653,0,Ayman_Farid_Abu-Hadid,Ayman Farid Abu-Hadid,Unknown
654,0,Ayman_al-Zawahri,Ayman al-Zawahri,Unknown
655,0,Ayo_Adebanjo,Ayo Adebanjo,Unknown
656,0,Ayodeji_Daramola,Ayodeji Daramola,Unknown
657,0,Azam_Khan,Azam Khan,Unknown
658,0,Aziz_Akhennouch,Aziz Akhennouch,Unknown
659,0,Azores,Azores,Unknown
660,0,Azubuike_Ihejirika,Azubuike Ihejirika,Unknown
661,0,Aïchatou_Mindaoudou_Souleymane,Aïchatou Mindaoudou Souleymane,Unknown
662,0,Babacar_Gaye,Babacar Gaye,Unknown
663,0,Babbar_Khalsa,Babbar Khalsa,Unknown
664,0,Babu_Lal_Nagar,Babu Lal Nagar,Unknown
665,0,Bachana_Akhalaia,Bachana Akhalaia,Unknown
666,0,Baghdadi_Ali_Mahmudi,Baghdadi Ali Mahmudi,Unknown
667,0,Bahamas,Bahamas,Unknown
668,0,Bahia_Hariri,Bahia Hariri,Unknown
669,0,Bahrain,Bahrain,Unknown
670,0,Bakir_Izetbegović,Bakir Izetbegović,Unknown
671,0,Bala_Abdulkadir_Mohammed,Bala Abdulkadir Mohammed,Unknown
672,0,Bala_Garba-Jahumpa,Bala Garba-Jahumpa,Unknown
673,0,Bala_Ngilari,Bala Ngilari,Unknown
674,0,Balarabe_Musa,Balarabe Musa,Unknown
675,0,Baldev_Singh,Baldev Singh,Unknown
676,0,Baljinder_Singh,Baljinder Singh,Unknown
677,0,Balwinder_Singh,Balwinder Singh,Unknown
678,0,Bam_Dev_Gautam,Bam Dev Gautam,Unknown
679,0,Bandar_bin_Sultan,Bandar bin Sultan,Unknown
680,0,Bangladesh_Nationalist_Party,Bangladesh Nationalist Party,Unknown
681,0,Banharn_Silpa-archa,Banharn Silpa-archa,Unknown
682,0,Bank_(Albania),Bank,Albania
683,0,Bank_(Angola),Bank,Angola
684,0,Bank_(Austria),Bank,Austria
685,0,Bank_(Bulgaria),Bank,Bulgaria
686,0,Bank_(Canada),Bank,Canada
687,0,Bank_(China),Bank,China
688,0,Bank_(Cyprus),Bank,Cyprus
689,0,Bank_(Egypt),Bank,Egypt
690,0,Bank_(France),Bank,France
691,0,Bank_(Greece),Bank,Greece
692,0,Bank_(Holy_See_(Vatican_City_State)),Bank (Holy See,Vatican City State)
693,0,Bank_(Iceland),Bank,Iceland
694,0,Bank_(Iran),Bank,Iran
695,0,Bank_(Iraq),Bank,Iraq
696,0,Bank_(Jordan),Bank,Jordan
697,0,Bank_(Lebanon),Bank,Lebanon
698,0,Bank_(Namibia),Bank,Namibia
699,0,Bank_(Netherlands),Bank,Netherlands
700,0,Bank_(North_Korea),Bank,North Korea
701,0,Bank_(Poland),Bank,Poland
702,0,Bank_(Romania),Bank,Romania
703,0,Bank_(South_Africa),Bank,South Africa
704,0,Bank_(Tajikistan),Bank,Tajikistan
705,0,Bank_(Venezuela),Bank,Venezuela
706,0,Bank_(Yemen),Bank,Yemen
707,0,Bank_(Zambia),Bank,Zambia
708,0,Bank_(Zimbabwe),Bank,Zimbabwe
709,0,Bank_of_Uganda,Bank of Uganda,Unknown
710,0,Banque_du_Liban,Banque du Liban,Unknown
711,0,Barack_Obama,Barack Obama,Unknown
712,0,Barclays_PLC,Barclays PLC,Unknown
713,0,Barisan_Revolusi_Nasional,Barisan Revolusi Nasional,Unknown
714,0,Barnaba_Marial_Benjamin,Barnaba Marial Benjamin,Unknown
715,0,Barnaby_Joyce,Barnaby Joyce,Unknown
716,0,Baron_Waqa,Baron Waqa,Unknown
717,0,Barre_Adan_Shire_Hiiraale,Barre Adan Shire Hiiraale,Unknown
718,0,Barry_McCaffrey,Barry McCaffrey,Unknown
719,0,Basdeo_Panday,Basdeo Panday,Unknown
720,0,Bashishtha_Narayan_Singh,Bashishtha Narayan Singh,Unknown
721,0,Basile_Ikouebe,Basile Ikouebe,Unknown
722,0,Basque_Nationalist_Party,Basque Nationalist Party,Unknown
723,0,Bathabile_Dlamini,Bathabile Dlamini,Unknown
724,0,Behrouz_Kamalvandi,Behrouz Kamalvandi,Unknown
725,0,Beja_Congress,Beja Congress,Unknown
726,0,Believer_(China),Believer,China
727,0,Believer_(Philippines),Believer,Philippines
728,0,Belize,Belize,Unknown
729,0,Benazir_Bhutto,Benazir Bhutto,Unknown
730,0,Benedict_XVI,Benedict XVI,Unknown
731,0,Benjamin_Abalos,Benjamin Abalos,Unknown
732,0,Benjamin_Martins,Benjamin Martins,Unknown
733,0,Benjamin_Netanyahu,Benjamin Netanyahu,Unknown
734,0,Benjamin_William_Mkapa,Benjamin William Mkapa,Unknown
735,0,Benny_Gantz,Benny Gantz,Unknown
736,0,Berislav_Rončević,Berislav Rončević,Unknown
737,0,Berkin_Elvan,Berkin Elvan,Unknown
738,0,Bernadette_Meehan,Bernadette Meehan,Unknown
739,0,Bernardino_Leon,Bernardino Leon,Unknown
740,0,Bernd_Lange,Bernd Lange,Unknown
741,0,Bertie_Ahern,Bertie Ahern,Unknown
742,0,Bhaskar_Reddy,Bhaskar Reddy,Unknown
743,0,Bhim_Singh,Bhim Singh,Unknown
744,0,Bhinderjit_Singh,Bhinderjit Singh,Unknown
745,0,Bhupinder_Singh_Hooda,Bhupinder Singh Hooda,Unknown
746,0,Bhutan,Bhutan,Unknown
747,0,Bill_Blair,Bill Blair,Unknown
748,0,Bill_English,Bill English,Unknown
749,0,Bill_Haslam,Bill Haslam,Unknown
750,0,Bill_Richardson,Bill Richardson,Unknown
751,0,Binyamin_Ben-Eliezer,Binyamin Ben-Eliezer,Unknown
752,0,Bishop_(Angola),Bishop,Angola
753,0,Bishop_(Benin),Bishop,Benin
754,0,Bishop_(Bosnia_and_Herzegovina),Bishop,Bosnia and Herzegovina
755,0,Bishop_(Dominican_Republic),Bishop,Dominican Republic
756,0,Bishop_(Germany),Bishop,Germany
757,0,Bishop_(India),Bishop,India
758,0,Bishop_(Malawi),Bishop,Malawi
759,0,Bishop_(Nigeria),Bishop,Nigeria
760,0,Bishop_(North_Korea),Bishop,North Korea
761,0,Bishop_(South_Africa),Bishop,South Africa
762,0,Bishop_(South_Sudan),Bishop,South Sudan
763,0,Bishop_(Sudan),Bishop,Sudan
764,0,Bishop_(Uganda),Bishop,Uganda
765,0,Bishop_(United_Kingdom),Bishop,United Kingdom
766,0,Bismillah_Khan_Mohammadi,Bismillah Khan Mohammadi,Unknown
767,0,Blogger_(Australia),Blogger,Australia
768,0,Blogger_(China),Blogger,China
769,0,Blogger_(Iran),Blogger,Iran
770,0,Blogger_(Nigeria),Blogger,Nigeria
771,0,Blogger_(Sudan),Blogger,Sudan
772,0,Blogger_(Uganda),Blogger,Uganda
773,0,Bob_Hawke,Bob Hawke,Unknown
774,0,Bob_Paulson,Bob Paulson,Unknown
775,0,Boediono,Boediono,Unknown
776,0,Boko_Haram,Boko Haram,Unknown
777,0,Bola_Ajibola,Bola Ajibola,Unknown
778,0,Bolivarian_National_Guard,Bolivarian National Guard,Unknown
779,0,Bolivia,Bolivia,Unknown
780,0,Border_Security_Force,Border Security Force,Unknown
781,0,Boris_Abramovich_Berezovsky,Boris Abramovich Berezovsky,Unknown
782,0,Boris_Johnson,Boris Johnson,Unknown
783,0,Borys_Kolesnikov,Borys Kolesnikov,Unknown
784,0,Bothaina_Kamel,Bothaina Kamel,Unknown
785,0,Botswana,Botswana,Unknown
786,0,Boy_Rafli_Amar,Boy Rafli Amar,Unknown
787,0,Brad_Adams,Brad Adams,Unknown
788,0,Bradesco,Bradesco,Unknown
789,0,Brahmin_(India),Brahmin,India
790,0,Branimir_Glavas,Branimir Glavas,Unknown
791,0,Branko_Grcic,Branko Grcic,Unknown
792,0,Brasseries_du_Cameroun,Brasseries du Cameroun,Unknown
793,0,Bratislav_Gasic,Bratislav Gasic,Unknown
794,0,Brownie_Samukai,Brownie Samukai,Unknown
795,0,Bruce_George,Bruce George,Unknown
796,0,Buba_Galadima,Buba Galadima,Unknown
797,0,Buddhist_(Cambodia),Buddhist,Cambodia
798,0,Buddhist_(Indonesia),Buddhist,Indonesia
799,0,Buddhist_(Iran),Buddhist,Iran
800,0,Buddhist_(Sri_Lanka),Buddhist,Sri Lanka
801,0,Bukola_Saraki,Bukola Saraki,Unknown
802,0,Bulgarian_National_Radio,Bulgarian National Radio,Unknown
803,0,Bureaucrat_(Australia),Bureaucrat,Australia
804,0,Bureaucrat_(India),Bureaucrat,India
805,0,Bureaucrat_(Turkey),Bureaucrat,Turkey
806,0,Burundi,Burundi,Unknown
807,0,Business_(Africa),Business,Africa
808,0,Business_(Algeria),Business,Algeria
809,0,Business_(Austria),Business,Austria
810,0,Business_(Bahrain),Business,Bahrain
811,0,Business_(Bangladesh),Business,Bangladesh
812,0,Business_(Belarus),Business,Belarus
813,0,Business_(Belgium),Business,Belgium
814,0,Business_(Bosnia_and_Herzegovina),Business,Bosnia and Herzegovina
815,0,Business_(Botswana),Business,Botswana
816,0,Business_(Bulgaria),Business,Bulgaria
817,0,Business_(Cameroon),Business,Cameroon
818,0,Business_(Canada),Business,Canada
819,0,Business_(Cote_d'Ivoire),Business,Cote d'Ivoire
820,0,Business_(Croatia),Business,Croatia
821,0,Business_(Cuba),Business,Cuba
822,0,Business_(Cyprus),Business,Cyprus
823,0,Business_(Democratic_Republic_of_Congo),Business,Democratic Republic of Congo
824,0,Business_(Gabon),Business,Gabon
825,0,Business_(Georgia),Business,Georgia
826,0,Business_(Ghana),Business,Ghana
827,0,Business_(Hungary),Business,Hungary
828,0,Business_(Indonesia),Business,Indonesia
829,0,Business_(Iran),Business,Iran
830,0,Business_(Iraq),Business,Iraq
831,0,Business_(Jordan),Business,Jordan
832,0,Business_(Kazakhstan),Business,Kazakhstan
833,0,Business_(Lebanon),Business,Lebanon
834,0,Business_(Lithuania),Business,Lithuania
835,0,Business_(Malawi),Business,Malawi
836,0,Business_(Mozambique),Business,Mozambique
837,0,Business_(Netherlands),Business,Netherlands
838,0,Business_(New_Zealand),Business,New Zealand
839,0,Business_(North_Korea),Business,North Korea
840,0,Business_(Norway),Business,Norway
841,0,Business_(Panama),Business,Panama
842,0,Business_(Paraguay),Business,Paraguay
843,0,Business_(Peru),Business,Peru
844,0,Business_(Poland),Business,Poland
845,0,Business_(Portugal),Business,Portugal
846,0,Business_(Russia),Business,Russia
847,0,Business_(South_Korea),Business,South Korea
848,0,Business_(Sweden),Business,Sweden
849,0,Business_(Taiwan),Business,Taiwan
850,0,Business_(Tanzania),Business,Tanzania
851,0,Business_(Tonga),Business,Tonga
852,0,Business_(Tunisia),Business,Tunisia
853,0,Business_(Uruguay),Business,Uruguay
854,0,Business_(Zimbabwe),Business,Zimbabwe
855,0,Businessperson_(Africa),Businessperson,Africa
856,0,Businessperson_(Australia),Businessperson,Australia
857,0,Businessperson_(Belarus),Businessperson,Belarus
858,0,Businessperson_(Brazil),Businessperson,Brazil
859,0,Businessperson_(Canada),Businessperson,Canada
860,0,Businessperson_(China),Businessperson,China
861,0,Businessperson_(Czech_Republic),Businessperson,Czech Republic
862,0,Businessperson_(France),Businessperson,France
863,0,Businessperson_(Germany),Businessperson,Germany
864,0,Businessperson_(Indonesia),Businessperson,Indonesia
865,0,Businessperson_(Italy),Businessperson,Italy
866,0,Businessperson_(Jamaica),Businessperson,Jamaica
867,0,Businessperson_(Kenya),Businessperson,Kenya
868,0,Businessperson_(Malaysia),Businessperson,Malaysia
869,0,Businessperson_(Mauritania),Businessperson,Mauritania
870,0,Businessperson_(Mozambique),Businessperson,Mozambique
871,0,Businessperson_(Pakistan),Businessperson,Pakistan
872,0,Businessperson_(Peru),Businessperson,Peru
873,0,Businessperson_(Philippines),Businessperson,Philippines
874,0,Businessperson_(Poland),Businessperson,Poland
875,0,Businessperson_(Somalia),Businessperson,Somalia
876,0,Businessperson_(South_Africa),Businessperson,South Africa
877,0,Businessperson_(Taiwan),Businessperson,Taiwan
878,0,Businessperson_(Tanzania),Businessperson,Tanzania
879,0,Businessperson_(Tunisia),Businessperson,Tunisia
880,0,Businessperson_(Turkey),Businessperson,Turkey
881,0,Businessperson_(Uganda),Businessperson,Uganda
